Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2006-05-21,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-06-04,0,0,50,0,0
2006-06-11,0,0,0,0,0
2006-06-18,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-07-02,0,0,0,0,0
2006-07-09,62,0,0,0,0
2006-07-16,0,0,0,0,0
2006-07-23,0,0,0,0,0
2006-07-30,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-13,0,0,64,0,0
2006-08-20,0,0,47,0,0
2006-08-27,0,0,0,0,0
2006-09-03,0,0,0,0,0
2006-09-10,0,0,0,0,0
2006-09-17,0,0,0,0,0
2006-09-24,0,0,0,0,0
2006-10-01,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-15,62,0,0,0,0
2006-10-22,0,0,0,0,0
2006-10-29,0,0,0,0,0
2006-11-05,0,0,0,0,0
2006-11-12,0,0,0,0,0
2006-11-19,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-12-03,0,0,52,0,0
2006-12-10,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-24,0,0,0,0,0
2006-12-31,0,0,0,0,0
2007-01-07,0,0,0,0,0
2007-01-14,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-02-04,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-18,0,0,100,0,0
2007-02-25,0,0,87,0,0
2007-03-04,0,0,87,0,0
2007-03-11,87,0,87,0,0
2007-03-18,0,0,63,0,0
2007-03-25,0,0,63,0,0
2007-04-01,0,0,63,0,0
2007-04-08,0,0,63,0,0
2007-04-15,0,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-29,0,0,0,0,0
2007-05-06,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-20,0,0,0,0,0
2007-05-27,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-10,0,0,0,0,0
2007-06-17,0,0,0,0,0
2007-06-24,0,0,0,0,0
2007-07-01,0,0,0,0,0
2007-07-08,0,0,0,0,0
2007-07-15,0,0,0,0,0
2007-07-22,0,0,0,0,0
2007-07-29,0,0,0,0,0
2007-08-05,0,0,0,0,0
2007-08-12,0,0,0,0,0
2007-08-19,0,0,0,0,0
2007-08-26,0,0,0,0,0
2007-09-02,0,0,0,0,0
2007-09-09,0,0,0,0,0
2007-09-16,93,0,93,0,0
2007-09-23,0,0,79,0,0
2007-09-30,0,0,79,0,0
2007-10-07,0,0,79,0,0
2007-10-14,0,0,79,0,0
2007-10-21,0,0,79,0,0
2007-10-28,0,0,52,0,0
2007-11-04,0,0,52,0,0
2007-11-11,0,0,52,0,0
2007-11-18,0,0,52,0,0
2007-11-25,0,0,0,0,0
2007-12-02,0,0,0,0,0
2007-12-09,0,0,0,0,0
2007-12-16,0,0,0,0,0
2007-12-23,0,0,0,0,0
2007-12-30,0,0,0,0,0
2008-01-06,0,0,0,0,0
2008-01-13,0,0,0,0,0
2008-01-20,0,0,0,0,0
2008-01-27,0,0,0,0,0
2008-02-03,0,0,0,0,0
2008-02-10,0,0,0,0,0
2008-02-17,0,0,0,0,0
2008-02-24,0,0,0,0,0
2008-03-02,0,0,0,0,0
2008-03-09,0,0,0,0,0
2008-03-16,0,0,0,0,0
2008-03-23,0,0,0,0,0
2008-03-30,0,0,0,0,0
2008-04-06,0,0,0,0,0
2008-04-13,46,0,0,0,0
2008-04-20,0,0,0,0,0
2008-04-27,0,0,0,0,0
2008-05-04,0,0,0,0,0
2008-05-11,0,0,0,0,0
2008-05-18,0,0,0,0,0
2008-05-25,0,0,0,0,0
2008-06-01,54,0,0,0,0
2008-06-08,0,0,0,0,0
2008-06-15,0,0,0,0,0
2008-06-22,0,0,0,0,0
2008-06-29,0,0,0,0,0
2008-07-06,0,0,0,0,0
2008-07-13,0,0,0,0,0
2008-07-20,0,0,0,0,0
2008-07-27,0,0,0,0,0
2008-08-03,0,0,0,0,0
2008-08-10,0,0,0,0,0
2008-08-17,0,0,0,0,0
2008-08-24,0,0,0,0,0
2008-08-31,0,0,0,0,0
2008-09-07,0,0,0,0,0
2008-09-14,0,0,0,0,0
2008-09-21,0,0,0,0,0
2008-09-28,0,0,67,0,0
2008-10-05,0,0,0,0,0
2008-10-12,0,0,0,0,0
2008-10-19,0,0,0,0,0
2008-10-26,0,0,0,0,0
2008-11-02,0,0,0,0,0
2008-11-09,0,0,0,0,0
2008-11-16,0,0,0,0,0
2008-11-23,0,0,0,0,0
2008-11-30,0,0,0,0,0
2008-12-07,0,0,0,0,0
2008-12-14,0,0,0,0,0
2008-12-21,0,0,0,0,0
2008-12-28,0,0,0,0,0
2009-01-04,0,0,0,0,0
2009-01-11,98,0,0,0,0
2009-01-18,83,0,0,0,0
2009-01-25,83,0,0,0,0
2009-02-01,0,0,0,0,0
2009-02-08,0,0,0,0,0
2009-02-15,0,0,0,0,0
2009-02-22,0,0,0,0,0
2009-03-01,0,0,0,0,0
2009-03-08,0,0,0,0,0
2009-03-15,0,0,0,0,0
2009-03-22,0,0,0,0,0
2009-03-29,0,0,0,0,0
2009-04-05,0,0,0,0,0
2009-04-12,0,0,0,0,0
2009-04-19,0,0,0,0,0
2009-04-26,0,0,0,0,0
2009-05-03,0,0,0,0,0
2009-05-10,0,0,0,0,0
2009-05-17,0,0,0,0,0
2009-05-24,62,0,0,0,0
2009-05-31,0,0,0,0,0
2009-06-07,0,0,0,0,0
2009-06-14,0,0,0,0,0
2009-06-21,0,0,0,0,0
2009-06-28,0,0,0,0,0
2009-07-05,0,0,0,0,0
2009-07-12,0,0,0,0,0
2009-07-19,0,0,0,0,0
2009-07-26,0,0,0,0,0
2009-08-02,0,0,0,0,0
2009-08-09,0,0,0,0,0
2009-08-16,0,0,0,0,0
2009-08-23,0,0,0,0,0
2009-08-30,0,0,0,0,0
2009-09-06,0,0,0,0,0
2009-09-13,0,0,45,0,0
2009-09-20,0,0,0,0,0
2009-09-27,0,0,0,0,0
2009-10-04,0,0,0,0,0
2009-10-11,0,0,0,0,0
2009-10-18,0,0,0,0,0
2009-10-25,0,0,0,0,0
2009-11-01,0,0,0,0,0
2009-11-08,0,0,0,0,0
2009-11-15,0,0,0,0,0
2009-11-22,0,0,0,0,0
2009-11-29,0,0,0,0,0
2009-12-06,0,0,0,0,0
2009-12-13,0,0,0,0,0
2009-12-20,0,0,0,0,0
2009-12-27,0,0,0,0,0
2010-01-03,0,0,0,0,0
2010-01-10,0,0,0,0,0
2010-01-17,0,0,0,0,0
2010-01-24,0,0,0,0,0
2010-01-31,0,0,0,0,0
2010-02-07,0,0,0,0,0
2010-02-14,0,0,0,0,0
2010-02-21,0,0,0,0,0
2010-02-28,0,0,0,0,0
2010-03-07,0,0,0,0,0
2010-03-14,0,0,0,0,0
2010-03-21,0,0,0,0,0
2010-03-28,0,0,0,0,0
2010-04-04,0,0,0,0,0
2010-04-11,0,0,0,0,0
2010-04-18,0,0,0,0,0
2010-04-25,100,0,0,0,0
2010-05-02,83,0,0,0,0
2010-05-09,0,0,0,0,0
2010-05-16,0,0,0,0,0
2010-05-23,0,0,0,0,0
2010-05-30,0,0,0,0,0
2010-06-06,0,0,0,0,0
2010-06-13,0,0,0,0,0
2010-06-20,0,0,0,0,0
2010-06-27,0,0,0,0,0
2010-07-04,0,0,0,0,0
2010-07-11,0,0,0,0,0
2010-07-18,0,0,0,0,0
2010-07-25,0,0,0,0,0
2010-08-01,0,0,0,0,0
2010-08-08,0,0,0,0,0
2010-08-15,0,0,94,0,0
2010-08-22,0,0,74,0,0
2010-08-29,0,0,74,0,0
2010-09-05,0,0,74,0,0
2010-09-12,0,0,74,0,0
2010-09-19,0,0,74,0,0
2010-09-26,0,0,0,0,0
2010-10-03,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-17,0,0,0,0,0
2010-10-24,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-12,0,0,0,0,0
2010-12-19,0,0,0,0,0
2010-12-26,0,0,0,0,0
2011-01-02,3,0,3,0,0
2011-01-09,3,0,2,0,0
2011-01-16,4,0,2,0,0
2011-01-23,2,0,2,0,0
2011-01-30,3,0,2,0,0
2011-02-06,5,0,2,0,0
2011-02-13,4,0,2,0,0
2011-02-20,4,0,2,0,0
2011-02-27,5,0,4,0,0
2011-03-06,2,0,2,2,0
2011-03-13,2,0,3,0,0
2011-03-20,2,0,3,0,0
2011-03-27,3,0,3,0,0
2011-04-03,2,0,4,0,0
2011-04-10,2,0,6,0,0
2011-04-17,4,0,7,0,0
2011-04-24,6,0,2,0,0
2011-05-01,3,0,3,0,0
2011-05-08,5,0,2,0,0
2011-05-15,8,0,4,0,0
2011-05-22,2,0,2,0,0
2011-05-29,4,0,2,2,0
2011-06-05,4,0,2,2,0
2011-06-12,4,0,2,3,0
2011-06-19,2,0,2,3,0
2011-06-26,4,0,2,4,0
2011-07-03,6,0,2,4,0
2011-07-10,4,0,2,2,0
2011-07-17,4,0,2,2,0
2011-07-24,4,0,2,2,0
2011-07-31,4,0,2,2,0
2011-08-07,4,0,4,0,0
2011-08-14,4,0,2,0,0
2011-08-21,3,0,2,0,0
2011-08-28,4,0,2,0,0
2011-09-04,2,0,2,0,0
2011-09-11,3,0,2,0,0
2011-09-18,2,0,2,0,0
2011-09-25,2,0,2,0,0
2011-10-02,2,0,3,0,0
2011-10-09,3,0,2,0,0
2011-10-16,3,0,2,0,0
2011-10-23,4,0,2,0,0
2011-10-30,6,0,4,0,0
2011-11-06,6,0,6,0,0
2011-11-13,3,0,2,0,0
2011-11-20,6,0,2,0,0
2011-11-27,4,0,2,2,0
2011-12-04,2,0,2,0,0
2011-12-11,3,0,2,0,0
2011-12-18,4,0,2,0,0
2011-12-25,2,0,2,0,0
2012-01-01,2,0,2,0,0
2012-01-08,3,0,2,0,0
2012-01-15,3,0,2,2,0
2012-01-22,2,0,2,0,0
2012-01-29,5,0,2,0,0
2012-02-05,2,0,2,0,0
2012-02-12,2,0,2,0,0
2012-02-19,2,0,2,0,0
2012-02-26,2,0,2,0,0
2012-03-04,4,0,1,0,0
2012-03-11,4,0,1,0,0
2012-03-18,3,0,1,0,0
2012-03-25,5,0,1,0,0
2012-04-01,6,0,1,0,0
2012-04-08,4,0,1,0,0
2012-04-15,1,0,1,0,0
2012-04-22,6,0,2,0,0
2012-04-29,3,0,2,0,0
2012-05-06,4,0,1,0,0
2012-05-13,3,0,1,1,0
2012-05-20,3,0,3,0,0
2012-05-27,4,0,1,0,0
2012-06-03,5,0,1,0,0
2012-06-10,3,0,1,0,0
2012-06-17,3,0,1,0,0
2012-06-24,4,0,1,0,0
2012-07-01,3,0,1,0,0
2012-07-08,3,0,2,0,0
2012-07-15,5,0,2,0,0
2012-07-22,2,0,2,0,0
2012-07-29,4,0,2,0,0
2012-08-05,4,0,1,0,0
2012-08-12,3,0,1,0,0
2012-08-19,2,0,1,0,0
2012-08-26,1,0,1,0,0
2012-09-02,4,0,2,0,0
2012-09-09,1,0,1,0,0
2012-09-16,1,0,1,0,0
2012-09-23,1,0,1,0,0
2012-09-30,5,0,1,0,0
2012-10-07,1,0,1,0,0
2012-10-14,1,0,1,0,0
2012-10-21,4,0,1,0,0
2012-10-28,2,0,1,0,0
2012-11-04,2,0,2,0,0
2012-11-11,2,0,3,0,0
2012-11-18,2,0,1,0,0
2012-11-25,3,0,1,0,0
2012-12-02,3,0,1,0,0
2012-12-09,2,0,1,0,0
2012-12-16,2,0,2,0,0
2012-12-23,5,0,0,0,0
2012-12-30,2,0,0,0,0
2013-01-06,23,0,0,0,0
2013-01-13,33,0,0,33,0
2013-01-20,16,0,16,0,0
2013-01-27,31,0,16,0,0
2013-02-03,21,0,16,0,0
2013-02-10,35,0,14,0,0
2013-02-17,39,0,14,0,0
2013-02-24,28,0,14,0,0
2013-03-03,52,0,14,0,0
2013-03-10,50,0,14,0,0
2013-03-17,45,0,14,0,0
2013-03-24,23,0,15,0,0
2013-03-31,31,0,13,0,0
2013-04-07,49,0,13,0,0
2013-04-14,76,0,14,0,0
2013-04-21,53,0,13,0,0
2013-04-28,29,0,13,0,0
2013-05-05,37,0,13,14,0
2013-05-12,32,0,13,14,0
2013-05-19,94,0,13,13,0
2013-05-26,22,0,14,13,0
2013-06-02,49,0,13,13,0
2013-06-09,35,0,13,13,0
2013-06-16,49,0,14,14,0
2013-06-23,28,0,14,14,0
2013-06-30,29,0,14,15,0
2013-07-07,39,0,14,16,0
2013-07-14,24,0,14,16,0
2013-07-21,27,0,14,13,0
2013-07-28,29,0,14,13,0
2013-08-04,41,0,14,13,0
2013-08-11,36,0,13,13,0
2013-08-18,26,0,13,13,0
2013-08-25,39,0,13,0,0
2013-09-01,17,0,13,0,0
2013-09-08,21,0,13,0,0
2013-09-15,29,0,13,0,0
2013-09-22,29,0,13,0,0
2013-09-29,34,0,13,0,0
2013-10-06,22,0,13,0,0
2013-10-13,17,0,13,0,0
2013-10-20,46,0,13,25,0
2013-10-27,43,0,13,0,0
2013-11-03,19,0,13,0,0
2013-11-10,50,0,12,0,0
2013-11-17,25,0,12,0,0
2013-11-24,66,0,12,0,0
2013-12-01,50,0,13,0,0
2013-12-08,22,0,17,0,0
2013-12-15,32,0,21,0,0
2013-12-22,19,0,14,20,0
2013-12-29,74,0,14,0,0
2014-01-05,39,0,14,0,0
2014-01-12,28,0,14,0,0
2014-01-19,31,0,13,0,0
2014-01-26,26,0,13,0,0
2014-02-02,39,0,13,0,0
2014-02-09,54,0,13,0,0
2014-02-16,20,0,13,0,0
2014-02-23,37,0,13,0,0
2014-03-02,63,0,14,0,0
2014-03-09,32,0,18,0,0
2014-03-16,60,0,11,0,0
2014-03-23,50,0,11,11,0
2014-03-30,28,0,12,11,0
2014-04-06,18,0,19,11,0
2014-04-13,41,0,27,12,0
2014-04-20,47,0,13,13,0
2014-04-27,59,0,12,13,0
2014-05-04,41,0,25,12,0
2014-05-11,49,0,12,12,0
2014-05-18,48,0,12,12,0
2014-05-25,37,0,12,13,0
2014-06-01,49,0,12,13,0
2014-06-08,30,0,13,13,0
2014-06-15,32,0,13,13,0
2014-06-22,27,0,13,13,0
2014-06-29,14,0,0,13,0
2014-07-06,44,0,0,13,0
2014-07-13,53,0,0,13,0
2014-07-20,67,0,0,13,0
2014-07-27,66,0,0,13,0
2014-08-03,47,0,13,12,0
2014-08-10,38,0,12,12,0
2014-08-17,57,0,12,12,0
2014-08-24,32,0,12,12,0
2014-08-31,29,0,12,13,0
2014-09-07,42,0,12,12,0
2014-09-14,12,0,12,12,0
2014-09-21,28,0,12,12,0
2014-09-28,67,0,25,0,0
2014-10-05,32,0,12,0,0
2014-10-12,25,0,12,0,0
2014-10-19,37,0,12,0,0
2014-10-26,44,0,12,0,0
2014-11-02,61,0,12,0,0
2014-11-09,33,0,12,12,0
2014-11-16,53,0,12,12,0
2014-11-23,51,0,12,12,0
2014-11-30,54,0,0,12,0
2014-12-07,38,0,0,12,0
2014-12-14,40,0,0,0,0
2014-12-21,37,0,0,0,0
2014-12-28,35,0,0,0,0
2015-01-04,21,0,0,0,0
2015-01-11,35,0,0,0,0
2015-01-18,43,0,0,13,0
2015-01-25,21,0,12,16,0
2015-02-01,29,0,12,20,0
2015-02-08,41,0,11,24,0
2015-02-15,43,0,11,28,0
2015-02-22,100,0,11,12,0
2015-03-01,65,0,11,12,0
2015-03-08,54,0,12,12,0
2015-03-15,35,0,12,0,0
2015-03-22,87,0,12,0,0
2015-03-29,87,0,12,0,0
2015-04-05,87,0,12,0,0
2015-04-12,67,0,12,0,0
2015-04-19,67,0,17,13,0
2015-04-26,93,0,12,12,0
2015-05-03,68,0,18,12,0
2015-05-10,56,0,24,12,0
2015-05-17,38,0,12,12,0
2015-05-24,67,0,12,12,0
2015-05-31,64,0,13,0,0
2015-06-07,54,0,13,0,0
2015-06-14,37,0,13,0,0
2015-06-21,40,0,13,0,0
2015-06-28,34,0,13,0,0
2015-07-05,29,0,13,0,0
2015-07-12,55,0,13,13,0
2015-07-19,38,0,13,11,0
2015-07-26,55,0,11,11,0
2015-08-02,61,0,11,11,0
2015-08-09,78,0,17,12,0
2015-08-16,50,0,11,11,0
2015-08-23,29,0,11,10,0
2015-08-30,47,0,11,18,0
2015-09-06,40,0,11,25,0
2015-09-13,32,0,11,11,0
2015-09-20,76,0,11,11,0
2015-09-27,35,0,10,11,0
2015-10-04,50,0,12,11,0
2015-10-11,56,0,10,10,0
2015-10-18,68,0,10,10,0
2015-10-25,45,0,12,10,0
2015-11-01,42,0,14,11,0
2015-11-08,72,0,16,0,0
2015-11-15,48,0,18,0,0
2015-11-22,39,0,19,0,0
2015-11-29,51,0,11,0,0
2015-12-06,57,0,11,0,0
2015-12-13,75,0,12,0,0
2015-12-20,54,0,13,0,0
2015-12-27,49,0,14,0,0
2016-01-03,29,0,0,0,0
2016-01-10,42,0,9,10,0
2016-01-17,55,0,9,0,0
2016-01-24,86,0,9,0,0
2016-01-31,35,0,9,0,0
2016-02-07,40,0,9,0,0
2016-02-14,99,0,9,0,0
2016-02-21,100,0,8,12,0
2016-02-28,68,0,8,8,0
2016-03-06,74,0,8,8,0
2016-03-13,74,0,8,8,0
2016-03-20,73,0,9,18,0
2016-03-27,48,0,16,8,0
2016-04-03,33,0,16,8,0
2016-04-10,66,0,17,8,0
2016-04-17,70,0,17,9,0
2016-04-24,81,0,16,16,0
2016-05-01,50,0,8,9,0
2016-05-08,37,0,8,9,0
2016-05-15,62,0,25,9,0
2016-05-22,35,0,8,9,0
2016-05-29,82,0,8,10,0
2016-06-05,73,0,8,12,0
2016-06-12,58,0,8,13,0
2016-06-19,40,0,8,15,0
2016-06-26,20,0,8,16,0
2016-07-03,37,0,0,9,0
2016-07-10,53,0,0,9,0
2016-07-17,67,0,0,14,0
2016-07-24,36,0,0,12,0
2016-07-31,20,0,0,12,0
2016-08-07,33,0,0,12,0
2016-08-14,48,0,8,8,0
2016-08-21,24,0,8,8,0
2016-08-28,62,0,8,8,0
2016-09-04,56,0,8,8,0
2016-09-11,43,0,8,8,0
2016-09-18,40,0,8,8,0
2016-09-25,51,0,8,8,0
2016-10-02,36,0,8,8,0
2016-10-09,50,0,0,8,0
2016-10-16,39,0,0,8,0
2016-10-23,63,0,0,8,0
2016-10-30,47,0,0,8,0
